h2_ppm,ch4_ppm,c2h2_ppm,c2h4_ppm,c2h6_ppm,co_ppm,co2_ppm,fault_type
63.733066151496864,445.62006988894956,5.990501415488004,497.2784831173886,81.56889439596502,490.1811832422395,5579.755038579994,5
347.8928385558789,55.85627422179008,41.613438161648254,40.7796139746004,8.292762064302146,537.3638785272408,3835.1717678851774,2
303.31382000646494,31.37585289394957,0.37770939195599595,16.271228194533357,12.640132981630305,333.1798308238882,3988.797851265223,1
45.55912563909104,205.9911527360037,3.276752929006718,639.7120509997774,56.57463798071518,787.5985068780361,7936.022378196866,5
574.5421649150844,38.9487307613681,1.4966863342924892,15.888543156925856,12.48134877982584,532.0124953037755,5325.543591550065,1
23.178169224250006,21.899856074061645,0.8826375499057831,11.735038766557409,11.976359266825511,388.2269621804,3491.4034865598314,0
399.8656333602532,11.532127272064006,2.2144189832934043,31.66758675356137,22.091641298454253,743.6574175809454,2637.4733886651316,1
321.70235346982014,70.14206077165287,50.61986826720153,50.08050262860593,10.218314013132796,344.5558028839858,2434.1454239917925,2
35.66865299719655,24.761842470856493,1.1097238611911402,15.713790949213147,11.741298199099667,465.1400682347576,3924.518013737944,0
38.38067866470351,17.311854621133666,0.9926922397104823,15.723278270209248,11.44049257311038,390.72471523230934,3419.5733420215615,0
279.6019131565979,48.41406701327287,1.4941204051929504,21.699720788903875,7.62274542540944,186.11632550675716,4162.85197102455,1
31.249175894900567,342.2917654744622,3.4856201361151333,431.3998614723594,63.03572873111211,678.1550212306693,5246.074248618226,5
434.01297228935647,24.141833034938042,1.8170466974365027,15.858022524933343,17.708530418728987,382.25450296672636,4953.292871625577,1
151.5010916701028,65.6900874942636,23.080317051159728,52.555773659193825,12.090739694567862,431.91850430330805,2919.434055435987,2
41.940161091928914,217.3368577923103,1.2519555713807144,243.35864975452375,86.97186517094055,400.42954171455443,4366.6145222464365,4
236.06767253754617,90.7818163593209,314.39144149256043,292.5774123030034,14.709091936779846,829.6161103102077,4476.160037469159,3
301.97756067494504,60.87396580877231,36.205344807424886,44.51922283393649,11.117542695463307,432.11286891102617,5279.309862646187,2
274.67731059740413,102.50673599787392,218.49149396935672,199.79081971186645,20.5948447404634,532.426015621035,6809.641243452467,3
143.5139177042878,55.01606765569389,35.06461852364035,41.68747595228189,13.136630736060521,488.0878004715158,3455.482080029255,2
27.56353396587341,182.6566852985074,1.1691656647633148,190.54885458067247,111.13558822159473,858.6053240647908,3923.014155533237,4
31.929410791601747,24.825297736227476,1.041829642697086,15.278689036016429,15.520993622658079,454.2526598625922,2578.3490232115682,0
42.275787912446745,160.16105491844468,0.8008216148251006,127.11872598916321,92.6054468490134,657.9826418485259,3262.24660808819,4
562.0204061514414,42.54265281238871,1.9486356213553113,8.367484237978848,9.04971121844917,664.7221712787907,2899.6780686577513,1
277.45577134331666,74.91109755008844,25.80221046141296,36.255181105141816,7.8551060281947676,568.2589243063896,3614.568658674962,2
33.10786453206446,149.5740410234309,1.0177853740876084,195.2877564983631,145.16510468210598,511.588616349299,4387.411151251396,4
46.90513207047108,21.134811130253723,1.0105628690990933,14.824259145062731,12.36702755172864,407.4694305577423,3029.136367965332,0
38.17817988590656,175.32989931561883,0.8657818214564782,199.17040578137593,71.29303867383184,520.6995588594269,5600.422334313803,4
236.5036374366742,50.617430221563595,45.61482844157283,49.93884603477924,12.62599769689195,547.5323132277268,3433.08867826283,2
40.69775677334103,26.374492777139615,0.9570626899666462,19.225707064133477,13.351786583352533,513.1494309688976,2611.0407145238332,0
399.0064139284496,28.61339655440927,2.3751271583476794,18.324674484729897,10.657442738492204,439.95413380974105,4057.4802134008696,1
46.6231297207983,161.15960094207847,1.202817824941953,213.72767207018546,100.55634250254843,722.2691956237354,4971.931347249759,4
61.76088875923866,135.51333008407835,0.9236921367099757,162.86576836705538,71.38058753355517,857.836381789041,4523.986351800736,4
290.1616746277909,57.102589845920576,34.4487061114282,23.69342377750599,16.232288562936613,370.9495313978589,4649.116572392018,2
35.574798137097204,29.218914706405098,0.9979876319612787,11.8968801551878,13.599403033297449,439.011067727299,4731.839325121738,0
384.7296029217655,33.19977676937817,1.225552077850629,18.41845909905054,21.01370756044571,514.176686946314,2265.490086256714,1
85.49312508337644,78.36944036399706,19.045974994175587,48.433448919249784,9.334246125729113,580.623927244732,6667.548845372758,2
357.50114998103066,64.39614979900374,37.32152970068235,32.56879592445549,11.636914752660072,501.51512691761565,4362.481059234225,2
30.63845812157199,25.547268603042905,0.9974443165993806,18.76428518762697,16.277481837952926,330.8476287170577,4125.862298727347,0
187.89516984646775,88.02466825748529,345.32862563835795,292.0810134261922,20.894254986055127,981.876012742834,4738.294990419303,3
455.4862790620383,43.31073878689066,1.2458097947783906,23.864890022911894,11.696669393354124,525.8608416187076,3540.6869045276353,1
53.58987967957789,295.80657441235024,7.137348164858313,555.9273723533471,33.389590849796974,1002.3347195183271,4443.792520999525,5
40.46210914229684,141.0729675697354,1.1155351257733985,226.43884255867297,66.71449579248197,658.4715530052799,6170.453893185034,4
482.63340411746657,45.25498638477036,2.023587839614578,24.660846193190878,7.074197679108548,604.2846025985311,4001.9166062057348,1
34.63355637474878,19.999471304746745,0.7792281473013721,19.525914122786375,8.536034538391453,463.86521056988505,3341.835148812935,0
44.18387239852925,180.8562477396188,1.228908027861579,169.7927136719437,59.27453991387985,745.2137410060062,2660.7077224441837,4
88.95141800240128,337.60946769418933,6.295056564143248,465.8621634611222,39.86406530934218,1051.2769159848651,4344.357251536197,5
43.60903297931767,152.35788554772435,1.0014188950651224,188.87293513335698,78.99691433279472,922.5779127464177,4873.715930305459,4
80.14690832600843,297.7762155265379,3.4811379263837083,630.322871644811,65.54743475555055,975.2866406394123,6293.841296774675,5
37.084204348618904,25.226447231591564,0.8046021824748304,17.86176779809519,13.832567915900704,571.3353787485132,4082.8751973972408,0
146.71009142203042,55.276340388857356,330.3744700862175,342.9096308015514,16.998500918155933,599.7801882189891,4634.080847781771,3
115.33653663237828,29.3749938359213,1.4593795824470288,29.454065553023963,7.337496246480106,272.4454848382963,5065.365393140498,1
37.72558400910576,166.00584536827253,1.2304584983499822,221.26472803213497,110.34071903321048,746.2539692470202,4856.529225906702,4
58.671753090595935,206.03662495892203,1.1289449508128417,150.82396392061347,120.58862215581725,587.5708798010083,6063.788189688385,4
387.8977830590467,51.69150748410929,194.14035449348444,232.06360306007645,13.427056532292681,313.7060206677004,1344.4801137116667,3
307.81298157840047,48.50416979833259,27.916722250107252,49.88284403102659,15.574652437950434,633.8965091840208,5368.635697008903,2
313.3468941646603,140.66672970663052,171.92945362779906,407.911442172395,9.563323659140675,439.5611930391711,2602.990654264244,3
43.891683396307094,237.33769441618,0.9967904751833304,216.01213625994754,76.48563108074312,508.1297108923863,3950.674531646192,4
340.6649580169514,154.80196664090448,323.95043338717676,366.18012835749414,15.731947348947559,370.4080530311981,3591.8878415281974,3
456.32327915449287,58.866414172783585,2.3839616994804746,28.840478488650536,15.823116285579172,469.45656134632975,4234.649384692312,1
304.6693565307028,50.989550583459945,40.16215739692541,47.23263059823769,9.694362630625768,403.30221063102186,1641.539051934366,2
38.04907975048143,24.787063021027407,0.9744388628253693,15.895397528841368,14.903632853810862,392.52123972996066,3959.416027609251,0
73.050932322397,394.5199323820594,4.623472257842108,598.6034010304227,86.77435151987581,745.7609717365434,6852.69145108299,5
75.91524939838472,287.05027130450435,4.87817394253966,443.36958509191726,46.764522306564245,1231.1480824864948,6169.003501496176,5
79.70829788952653,468.4973253916228,4.723467936686152,520.2569642633155,76.06858596867187,1289.3640384043924,2452.9044183104047,5
342.21622673970944,58.74910324996292,182.10507058796762,284.9021580204559,27.271541794226533,526.6727057727821,3338.0726169689033,3
54.40474169052032,180.0278535324507,1.2041043947512668,173.16001544094559,57.224411739684605,606.0416499605288,3774.3655371513414,4
566.0464433431599,41.72765565713066,2.9764408036788117,19.645746696169667,25.756002197933118,410.10294678036627,2926.2335090146576,1
255.87253501842127,81.48762292989896,174.93892630737952,338.87044979624545,11.894969400004278,377.68964095383245,5613.631524814266,3
267.5327573226257,38.79737102627722,43.65431543703597,12.611885630566665,10.660904534914694,388.6771777262997,3837.0654620310593,2
347.0422607325181,42.92375798031239,3.3659232137258535,20.369662077136855,11.55590018195863,309.36501000707324,4429.228581788383,1
168.65452112114073,35.22711007140963,38.71598896555035,31.847135712054655,12.906123465300972,549.8071314825567,2524.3686253998576,2
187.00683465055278,49.6589614770698,2.5809473554227766,34.50683321669867,8.747144915018435,689.9765962769918,3879.954490937385,1
295.8721917424431,61.685308098981295,335.359357874695,303.6458729428198,23.63235373946863,554.6116242138071,2304.9976181007196,3
275.43868673015163,85.05420631181624,50.00025344986276,49.87323094026951,13.012479416456518,344.41276528278155,4364.725003486725,2
58.664420214889056,124.92707434218006,0.7924626624658604,216.5447954189844,79.4454488988839,487.4256842185354,6335.967744064764,4
487.6066725399785,73.79435501644687,382.689408245703,192.9359967417673,19.419570630381976,537.9194950153976,4802.936216806495,3
56.707646023875135,504.9653240962371,4.648551090742551,376.8413024635174,58.153896382923065,1156.5049752097382,6496.492272801747,5
302.1008022418681,24.880360534038918,2.7597827343016195,28.23405405719911,10.540021579856923,619.3918278557564,3700.865627809136,1
62.44443181987479,282.9787692266614,8.577829471605652,498.6990083568249,63.817649066560556,589.8821093880565,6897.028055832546,5
62.45464271067131,308.9511450589486,7.104444640299747,394.407992508521,68.94985242264272,621.5995923570007,6144.750400521858,5
51.862141801134946,283.7838016560648,4.016130173813382,536.5380975996108,73.17412654617937,997.8762100057653,5641.269900912728,5
39.312116353807404,145.462509747292,0.9077780844840576,224.8006885637431,120.87462784792629,458.45149360373676,3341.0388357893303,4
116.03169449259892,133.07782984162918,122.87572124731034,275.0977011378342,12.684731908987965,250.3268971250916,4225.35470232525,3
486.84889224756176,83.90427644920423,321.2461439278922,302.03066968785686,28.828063006419395,444.51981653677916,3008.3916829972063,3
35.67526336057915,33.95106924840221,0.8349796669413542,17.722812354190292,17.77640417193843,530.4188007196705,3224.045492146854,0
47.268448641780324,293.0753427896514,4.043646629550237,380.37832946412107,63.85183230656677,855.7986863665811,5961.633153940756,5
525.4077598925348,39.95610046796977,2.3410457147448915,9.372770969648823,23.26602826423056,308.36909122437,5542.559328295007,1
29.112487008409413,30.483832238025105,1.121379209777976,18.257685403916888,8.883611107180624,383.61942144051545,3971.391011063931,0
25.67082014353811,26.215046965712425,0.8859714867071642,19.558986959301976,14.097770693988508,501.4251972478663,4234.773551314741,0
371.2459413478424,38.8376171229043,2.9394677187219527,23.051957258108594,7.019634575356436,545.375370928362,5205.464667372271,1
208.3616757978226,61.6027236396005,352.19747002243747,12.285548515409694,15.17535430154248,749.5142078760196,3909.8450117679113,3
292.5420242220612,102.86209613197059,37.63484149995521,56.06361150630718,15.617019435575866,502.3211541968696,2784.993911241622,2
213.8601756816538,84.3403299533613,402.40711246264436,253.74216196444644,8.161938615702866,595.1981825064582,3358.8240710065156,3
468.6231019164052,22.090172327724222,2.2142772057627926,26.54950171626483,17.190683462171776,500.0320905256692,3690.692693074793,1
373.4084596002277,45.45416546423724,1.5859306753088325,11.086765042866357,15.63526058474688,227.0673522125308,3526.6610453013054,1
387.2907814913342,159.74002734585656,335.04060946982145,201.11688013369087,24.967751333306154,389.5575962422791,4123.256685554541,3
263.58547712325276,85.67215746134573,276.71574651528925,268.2365629130809,12.203027586359392,459.06050740628166,2848.0315967038337,3
53.136800639043486,138.02555065111255,0.9604104736129961,190.23053473182244,97.52326389076975,698.7822281987632,4008.704774577426,4
266.84035433417455,56.4755100975323,35.09253304837941,47.953554137930766,16.9394792264515,527.3309167082995,4443.065656852447,2
62.52748192148434,322.52357428835455,5.693855311995072,337.5736230407145,75.18694472364797,1210.890164322557,7900.749781485972,5
230.02034319357247,48.25899132604058,45.46936168413004,48.841877387127866,13.804650007031757,566.4491314603207,1871.0171790351894,2
293.5043410309408,22.821687499446867,1.734853989752186,18.90021466143644,12.101062873260984,564.7732720629817,3291.480908556929,1
27.350025957172328,23.534958990253017,1.2558779020816846,19.21494152163568,15.182957454384493,457.73444949911175,3778.1695108749227,0
50.86139674509615,138.9915281074176,1.07032083780534,208.20798471815766,92.50263071808637,604.3427728533267,5570.392183698058,4
39.08245003396231,21.964426304152127,1.1317087868362299,14.292891854409046,14.689572742946229,462.0650150218271,3267.2017323762616,0
47.161313307121304,301.6287804961728,6.53991040525984,428.9829436819473,92.80420873209059,759.2971966264076,4204.637194189502,5
430.7790374132248,39.57016655029617,3.246026795515414,14.928077210134587,18.86570726179981,509.91608605643387,2008.948573469496,1
208.03934914724442,70.82492939714234,44.48264433031453,30.426072739256078,12.072232219451735,301.11839504415605,3532.3716606674316,2
229.5756373848456,57.13340685330135,14.392263504689874,57.230898947725095,11.338576252241044,512.3917502937063,5048.452692608047,2
48.769123380538375,127.64545932531568,0.9000429317512791,195.90561064040978,109.26132498666826,746.5058953513593,3434.8606102180247,4
53.74389296768895,219.81694088825523,4.41872488603628,452.02700040259015,88.69981135897721,812.6801246022708,3552.30298560993,5
290.62434644620123,117.73120683878095,262.3158973415377,397.0268717731043,18.494361492515175,429.0125393102535,3272.6254075090915,3
70.15159192178965,241.60356024123024,3.8137652022583426,449.84940440475833,103.07936505163379,936.7316159710964,4842.024447434496,5
35.196996969782894,24.65923401390264,0.9953751228873724,17.421187203796194,10.971844655155973,415.1355249041438,4093.896989152897,0
54.329747261319106,196.2069830032116,0.7251012050717939,162.30125692313743,111.06127782695846,587.3543961135232,5378.108862511985,4
51.599860781403,189.89005134419355,0.934259474972805,160.5481938171026,121.95682729385966,788.4607524813642,4806.554512207904,4
335.5367447183898,26.271498722513698,2.2378451013242406,21.83348115141488,19.022094356709555,588.3432575106257,5100.526579871974,1
386.4405706388603,126.89693080692095,271.20536840452576,296.253963136026,22.697460223617547,535.0995992491987,3705.2716753942354,3
403.56323746902916,82.733179989001,188.830586021347,303.76611338913875,23.953194608566044,660.1719676631453,4193.283748341391,3
470.4709194093809,41.24700081085642,1.5652557030872551,20.969974318277323,24.894815340670494,477.4658981871881,3009.7668813976125,1
56.237092026816654,160.58673066165048,0.9415807273957093,136.34009456321505,77.15473421677389,772.2506506874671,4788.541760719374,4
33.15449514049771,25.933502163987466,1.1269456093461594,18.86155605186365,16.644141183602944,443.58984153499466,3420.628993886937,0
32.22254355141212,167.23407543057377,0.7507810660236389,220.82533673018102,82.59431600472716,612.2034961935603,3817.551237369294,4
44.463351308486274,163.90688552542346,0.845361108472247,243.25895697422405,52.12069735919935,671.1998777386724,4077.990475304206,4
325.11598620775374,51.94696300693801,25.79563155767655,37.661194890820646,15.303577600137597,400.1158439891974,2894.757925225291,2
267.59077369612004,59.60355067888954,44.3846669412142,47.59037144985036,15.989619745255295,237.87334776706285,3934.393073429611,2
490.0177915878801,44.15574274704958,1.5833208548447884,10.298243599010323,12.599162134427043,608.0343337238891,3182.115549980393,1
65.65685161905331,261.8298948684853,2.0550449731610265,436.7363883084911,109.65091482957288,752.3889321599099,6227.995158533994,5
300.03129353721806,125.20165936740601,158.70287078686673,312.23828491944437,21.675086516837,722.1319306566207,5114.910746608843,3
45.00156612383847,25.133411788692346,1.2630536540051622,17.748093645935572,14.275221434696903,474.6695269033914,5316.580986858469,0
33.31656889523445,148.52057727320553,0.8058953564671489,183.42971903380678,72.37862948225266,797.3773389811894,3795.3144942134627,4
510.9639036123751,39.68448054460058,2.556527466388126,24.502541326421458,13.022414189938994,286.47855671644794,4279.212823460591,1
283.0932943689227,65.90123707770785,22.48528377162928,47.77128459275528,13.803311832060043,396.96170064297417,3540.417162964815,2
465.59757552228797,96.13523348220563,195.45830876670806,434.6237237322942,8.381817622211608,250.36021119708363,4671.399775294555,3
49.19592181321678,26.478391185407613,0.8920777681032178,16.125487841930216,12.020372179484184,513.2184315203332,3403.2362618376496,0
33.13258384325207,26.259404713498842,0.5604108436220836,19.033791488239633,6.338333067048955,333.6662200001343,3843.9550445081313,0
194.109005874602,23.52818016097417,2.2504224818190974,29.98539950898583,16.41769366252277,561.0515405062644,3819.992067907287,1
503.2741026804356,35.817495604806695,1.7776321678760827,26.157138008641184,14.911089630738667,362.16911439574204,1843.476507667611,1
472.13102048971524,25.509267459400814,1.8438628216621273,8.850544027324787,12.775470224177877,537.4533937011378,4740.429194160077,1
144.61965496170257,24.3097650790538,2.3187339371555487,20.682797392041778,15.82965018229049,760.9358615068836,2353.237839059814,1
39.39237837038808,180.64362357030248,1.1171157539545795,232.8775119298267,101.2155432032853,683.0354340073526,5208.1760158580355,4
147.6739426603869,67.61492653333076,43.44674348212429,65.2835647520895,10.826407490038017,398.0481318968572,2673.7855468437015,2
38.3437579877041,26.2779677800079,0.7324583305428725,18.225776909008506,12.831996886416837,363.61073535929864,4508.180974422446,0
27.776869794935454,396.21404680482226,4.0800854382619,342.3075701097934,42.83765200389786,576.2023174930578,3950.421513409992,5
41.266675607705736,226.69895126497465,1.0319822478635028,251.34394520432545,98.89596214701292,656.7076986469322,4148.678517111668,4
37.36260853546462,24.147177202585436,0.7577423664122819,20.669036029698947,14.765502579784885,400.99398090518406,3448.4757587074455,0
351.0732277067297,63.59375466218283,47.59418799809954,41.64687619819718,11.2547303760869,254.87163786912612,2201.7454082241406,2
468.2133166713536,27.201872025637893,1.2891892138026055,26.20285664839386,7.331551684586674,613.467251555022,3511.896563666713,1
61.81446691054086,336.4117367126735,2.8836262621432587,527.0205299916588,77.99871706361054,1100.9018985712698,5987.554041478255,5
192.94060003644694,98.64355175842924,272.7747658624427,232.86975644059976,12.692810497160293,575.7148267014459,3466.834838342814,3
51.027786870407255,194.46306876020472,0.9929330895412103,186.06803523405776,104.96804440470872,862.7271194935618,5475.769512314488,4
233.22109962862913,63.85175672270785,20.378233007663518,46.99673275352863,9.13928755591792,502.61993251479305,3217.5011879437025,2
384.699470482602,75.8491477356241,40.98175138294756,30.886885112663283,17.19428625309703,521.6746647039514,3343.09913348425,2
362.29797822617115,33.553716086491065,45.3979447106407,36.879046799537086,14.194482929414603,307.80607592223146,3704.58494473339,2
35.9434176711495,336.7655798018493,5.090782316836531,413.4824746544199,66.23519136577367,987.4095598798132,7007.710129796152,5
52.717827204695844,169.93727071382756,3.589258069113394,686.5492604999451,87.91514783530258,914.7288095006187,7629.483125096376,5
42.432316538512055,209.84951863364833,1.0131200296685188,258.6933524830992,61.633379552635475,463.3997524875414,5192.717864960447,4
46.025649709535216,220.50963886275542,1.2769813875290503,183.56612279603144,97.6231037867012,706.3015085687887,3458.5075772848,4
62.71851231569766,360.25375020073,4.959752335746741,529.5427821597068,91.22555548737927,894.7410430509242,1372.9460307127747,5
328.24198043418136,81.64681665717055,200.13300794672995,362.8667335916461,22.818266911877515,378.6717602399258,3954.3703636245787,3
258.6025497088945,69.6256597352078,36.950367676283584,47.198279809313746,7.967078629423109,443.248976582295,3646.3143616871394,2
32.65648972700266,204.1836197971487,0.8550999616110151,185.71869402587362,123.27807433957278,841.3963109354678,5017.038245230604,4
319.06819083647576,57.583147238154446,25.69744878614005,38.599245587750396,9.074291064742095,515.9078606587841,4446.271343256994,2
51.37928563789909,261.0686682070724,0.5331208674212458,181.4265729567746,105.27285328337882,652.779818902126,5615.800477746331,4
40.378691545990115,22.06307551856812,0.8294616127884349,12.17873778511505,13.440531578442128,410.74240943599165,2762.44951733205,0
45.8576142257624,445.0126629141843,6.002607342773309,414.7017704737689,58.802317969597865,1211.6003626355857,5670.194029940517,5
261.8891529528794,41.83839633712338,43.250862865959554,28.00491172442243,11.464945696467293,455.3857333526172,4361.872697826199,2
48.88584907065257,137.62018392215677,0.90574112419392,262.2441695354213,102.85857570193242,571.447315263241,4259.6365154552195,4
34.7855396957751,150.97424159872355,0.9517929114904029,226.48828556881205,112.66159492029784,510.15339077715305,3962.3894874630155,4
406.7372008293001,24.698584839779077,1.7518368543533491,18.427374663532227,11.733638006907873,304.9675883262199,2188.590251035976,1
179.93512331455722,86.77422184320207,29.672554553728123,41.68205807111256,14.563153982035116,346.49732808345175,3194.649968375783,2
43.42394742595649,237.9468132831274,0.976584667783713,225.7434151773251,132.341650151623,756.5678187368135,3811.30915987078,4
37.172923998206635,31.06078630619203,0.6905142584792886,16.404020751984014,15.240903277866044,343.2423780368589,4397.012485948895,0
39.07846409534998,383.65729803086833,3.2245076793076386,248.64683064497237,92.03001918731185,935.7125063765599,5814.535515579409,5
319.24347787270426,30.022155029653206,1.0475043057612192,15.454329652746516,7.312200481709936,570.9798766865177,6991.654832894533,1
79.33036301090874,256.47008474032714,4.153106575286963,380.5727957831455,60.3107458492357,1235.8585366370942,4883.1027395854035,5
439.00375382671075,60.70818839940897,213.57856932857558,283.3318078492499,25.374131688588555,791.6565589551114,3956.464813424391,3
59.0413496603827,348.8713490447261,4.488477866094688,408.9716995339831,70.46464628176669,795.5542848783831,8034.688429356161,5
188.99758763752612,75.89647858870778,298.24915451109723,72.20584587117595,17.916691472154085,554.5001404150113,3513.6542481111073,3
374.7684882755175,65.88093174875613,43.84433711005018,43.87161779116362,12.14677447404047,428.33944057836374,4039.6085486197403,2
32.43234329237565,24.302662460552316,0.8929669027944468,10.840387495718156,11.106180518619482,327.7832391013233,2385.116759906132,0
272.65107055858834,62.24226151109264,45.533093838972654,45.851394574610765,11.836955804597784,587.6949618211082,6048.096987220855,2
280.83506732375963,60.195808885131605,23.03775351470046,34.60472530229605,11.030152204450912,507.55014756640793,4126.748853586779,2
347.75192659085064,103.35326289045645,262.3468062484786,155.26797413925874,20.662936235245766,582.3995365223666,4174.1222012551825,3
513.0220047770895,142.0605510863843,287.78157388918044,268.764732694403,13.578215827628895,469.7299794036332,4322.327980003859,3
75.96555243629133,267.3039867059411,8.286546397364033,503.5618756874469,33.88558045296486,985.7861995350947,4264.181961013781,5
28.739924515177222,22.813318478864907,0.8474163488347538,20.338808042318025,15.53809840050196,333.95662346336684,3382.0602559995596,0
31.192563161187294,32.98176149663187,0.8767919981163421,20.26392085008813,12.103852926017243,512.8811783690114,3807.8735216971663,0
39.800829407072094,237.49365167310813,5.215370898051238,491.92830335781207,61.714449085926205,721.265368532885,5083.2869754274325,5
36.72547551198302,26.357206952233163,1.198099248329225,17.074477392666175,10.898598584623965,522.0375131186088,3420.9963870674824,0
40.9878461534083,315.42042631688514,4.8037471090348935,380.9474217373463,80.69613501841809,1194.833002403938,6822.064433419804,5
33.93455479570431,26.410166386084793,0.7772416781308846,21.214116620893112,12.402931419050134,412.14909392407714,3587.986190781426,0
55.813677095113036,181.9056266659275,0.5847408753016674,201.11524166000058,101.1883099035495,681.062192080725,4337.247493134347,4
280.6252311177489,65.74519725677526,27.852580854214768,60.70398608910622,10.261140096971324,638.9418775992474,3525.2963143933594,2
60.13218587260287,338.8249781079195,4.018009398396277,469.0878717075103,91.6585205806954,525.9085746864587,5191.850334330583,5
348.01208120523745,38.44133793449547,2.3505014440113743,14.554294963396398,15.16416340026404,187.44678211252415,4041.353713954481,1
27.30180176194907,183.6282093051621,1.0877957767203652,238.52563892700212,88.67961369761805,647.8260372099065,6287.638212440575,4
383.3766041838745,65.57651460829295,43.09003437020788,37.02855262769858,10.565168585975416,514.4722674439321,3342.5125927368595,2
81.15626952924507,315.18805193747545,5.639419153041999,516.0273186292803,63.297912480486204,867.5675642679729,3660.4056524121524,5
37.12548921008747,18.98023282325287,0.9963553924343777,18.984243120389806,15.167758075028615,461.9651422690478,3757.264965097585,0
504.68184159541227,36.95126306394861,2.6896261045746908,19.73160239487279,8.676760376953679,619.1226740645913,3377.777504986338,1
327.4481660584551,15.654963148677947,0.8500415194890736,12.443521599763198,9.090745268100283,457.7360507587331,2444.6766248987306,1
131.29536242297803,129.1141008233733,226.41571461810608,278.9089286198984,25.81015351453548,270.9382165506401,3838.387475599967,3
472.07108563404796,63.774921945069664,245.4598458823972,330.0693708827443,17.183843581958733,413.65754300668823,5278.025040031734,3
379.55084113180214,35.13898506441754,2.441440016168098,11.850419630847263,11.21572887598294,519.3056287003279,3686.1885782351865,1
40.84307093121638,24.081022558034867,0.8453779419593269,17.846222738723473,16.20326460502683,384.1227799122439,3108.289562682418,0
41.877631756276195,200.52549719818967,1.037727140815953,204.3639217780795,93.81057767045661,806.2314724097424,4462.32671634146,4
352.7635034443547,17.99974588875927,2.0683251164852074,26.47405783541668,9.610852699346292,571.9813509613407,4177.957532452409,1
73.67806093265384,242.52248608226392,7.545370002826052,428.0572066276425,75.55228813995534,1101.918868859547,2639.0148929331003,5
33.630275929245535,28.149709769247995,1.0355433083078869,17.71661297879953,16.86408568235865,434.02552933599674,2638.401421915726,0
263.41717086206944,53.743676592870735,32.088378889613594,26.95767734406757,16.211868160650038,296.4000111751888,3514.8031510991887,2
399.7699062867892,85.60330187053957,330.80437232839705,178.88464090849766,22.78201856278992,398.51648022041275,5062.543026957654,3
473.5292148055501,96.32999142759382,71.88352901379278,254.99866617718658,19.264453206418086,319.0043496504795,4101.324743300962,3
76.14168400077037,251.37897830972662,6.220090852465175,364.6468816852001,73.71585872574758,717.7239907780861,4921.955092883295,5
319.78179162761154,57.5797094344633,30.787399799708048,41.80959957421131,10.512524238563916,215.75438421283906,4553.079345584042,2
575.8792202014417,32.18903631600152,1.7399438091310946,22.894317423994714,6.735704089312173,366.1630392398996,4918.4229905086895,1
